embedding_x,embedding_y
-5.622479,16.879549
7.5305777,-14.873669
-12.366119,2.6134024
-11.30529,-2.1445642
-8.283024,4.044667
20.27748,11.669203
-14.546458,-7.252899
13.618346,2.0729356
-9.569201,2.5115793
-8.823939,8.704441
-8.288594,4.04794
18.032185,-5.2577863
15.583883,-7.116887
8.868496,-5.5399976
-9.998118,12.472528
13.932333,-7.1212254
20.567888,-5.824138
14.126859,1.9035261
18.07369,-4.208579
-5.66879,16.928583
-0.75794566,19.269413
-2.8528774,2.6270142
-2.7768567,10.695579
-5.6997294,16.960037
11.47057,-2.568318
-8.0878525,-11.880358
12.157364,14.696703
-8.08779,-11.880335
11.0286665,-6.205972
2.958184,-6.5301065
12.688162,14.706936
18.05526,-5.3072467
-2.8474066,2.6266036
-3.846499,-13.635392
10.8016615,-6.0900564
6.839364,-4.1649947
7.556461,-14.899555
14.465299,13.446947
13.913376,-7.126637
7.3758426,8.91558
18.087038,-4.187853
19.980162,5.848602
20.294468,11.650557
10.285036,-6.4276175
-3.897369,-13.589779
14.089143,-7.0077705
8.351717,4.253501
18.06244,-4.1899123
19.987968,5.865131
-11.800023,-1.8526714
11.895826,14.439933
10.161043,19.338676
4.5861797,19.531515
2.5757332,13.092302
2.7289474,-6.7439113
-10.747726,3.1156588
8.577004,13.632414
11.84945,14.344922
-8.359057,4.810889
13.407484,-7.2796173
-8.709751,2.1521933
-11.925228,-1.996169
-3.7656214,5.5643063
6.51204,-4.532253
6.5379987,-4.4836116
-8.087868,-11.880793
6.925819,-3.8376305
14.88445,-7.4205565
17.98054,-4.07011
10.183673,-5.9443974
-8.087816,-11.880464
14.480329,13.438927
15.491689,9.0734005
-4.0753665,-5.9975324
0.27479708,-2.1779015
11.794593,14.457212
-14.544628,-7.250668
-2.7669773,10.669295
-2.8185441,10.70526
8.492283,4.741473
-13.691069,-10.86636
0.3005153,-2.169749
0.25694925,-2.1838312
15.008227,-6.801796
-3.8877583,-1.9424517
14.264239,-7.577688
0.30014476,-2.1698475
18.158983,-5.275722
14.5400095,-6.3152323
17.99846,-4.090314
10.103292,-0.86482006
15.315815,-5.9239135
8.595587,13.671401
7.3396864,-2.2793348
-9.652095,14.517228
-9.833233,14.942623
7.730851,-3.2770698
19.96227,5.8786035
13.549396,-5.972103
18.10876,-5.260061
8.679825,-3.807973
18.753939,-4.715765
8.531053,13.6573715
6.567488,-4.5937877
9.241515,-3.952147
16.22281,-6.9430685
19.87056,5.092126
7.351448,-2.278549
14.035092,-7.0546255
11.620366,-6.5024853
-8.087721,-11.880556
-2.5379665,20.03351
13.733328,-7.182465
-2.0005016,20.186636
7.97056,14.208431
3.190769,-6.33567
1.1410918,20.15985
-11.289511,-2.158961
14.079244,-5.0562634
-8.324211,4.846695
7.0757527,-2.042988
-8.087757,-11.880448
-0.07354041,3.5012019
0.2477496,-2.1874325
15.23838,-6.0073447
14.886584,-7.5118823
18.011484,-5.3027925
18.001114,-4.088655
18.034742,-4.1300087
17.984468,-4.074752
-8.087798,-11.880548
-12.613854,3.1313326
-8.709225,2.1524503
6.3184237,22.674726
20.54609,-5.875113
-4.86702,15.17342
-8.340882,4.827268
-8.671655,2.1831465
-12.317669,2.6662087
-10.761294,-2.3746145
-5.704966,16.964596
4.466257,1.1345195
-10.750221,-2.391317
0.30146495,-2.1689208
0.26197556,-2.1824784
2.7165637,-6.7556663
0.626811,-10.068846
-3.6224566,10.995917
8.586597,3.2518487
19.715727,-5.090858
14.041057,-4.653621
12.472124,-5.120332
20.255041,-5.7485867
-2.034665,20.219463
0.91373926,20.071783
0.094110295,-14.3782215
6.4193463,9.905914
0.5063902,-9.953459
7.5640593,-14.907125
6.639433,9.096655
18.073114,-4.2059646
7.3032136,8.882414
19.204517,-4.825448
10.338666,-6.15873
-12.481815,3.171564
-12.616702,3.1295898
-9.800873,2.6163952
18.868196,-4.7791615
-9.862349,14.909189
-3.8227904,-13.65714
-1.5400933,19.828285
-8.175796,3.5133622
-4.0919766,-5.9795346
-5.0177555,-5.0769167
14.115213,1.9073824
-4.0914836,-5.9800067
15.339199,13.415936
-10.219098,-2.4732363
14.529107,13.143983
15.026266,-6.163768
-11.933199,-1.9985583
18.048536,-4.1859384
18.022875,-4.1141195
-5.0241857,-5.073321
19.525034,-4.939252
9.091168,-2.9804795
14.585869,-7.654269
-9.325391,-9.249687
-10.10312,14.142011
14.021408,2.2613537
20.132391,5.2611637
20.34081,-5.6106825
-3.7321126,5.6002383
19.72572,4.937327
12.151916,6.566499
10.097275,-0.87286013
8.479761,4.7279577
8.606504,3.08332
17.87301,-5.106945
6.3859615,-6.379939
-8.575904,4.333081
14.922969,-7.3878713
-4.0889482,-5.982531
13.263657,-7.320307
3.0498037,-6.4550767
-1.5905995,19.851835
7.3705654,-2.842441
13.273149,-7.3594394
0.50247645,-9.948542
17.960419,-4.048312
9.266928,-3.9354138
3.185689,-6.3413243
10.3005495,-6.110992
14.053095,-4.6177983
-3.6470485,10.974532
-12.871784,3.072095
10.004357,-0.9798283
4.462728,1.130941
11.550844,-2.5093572
-11.298305,-2.1556513
-12.538736,3.2018235
-3.891588,-1.9387802
8.513951,4.759943
0.2432575,-6.7824025
-3.8234684,-1.98762
-8.226113,3.513009
-10.238908,-2.5014145
14.504699,-6.2616715
-0.18768698,-2.3677747
7.152809,8.921316
-14.54642,-7.2527637
-2.0342507,20.24307
-8.125839,3.5066922
0.7613921,19.975676
12.951561,1.4335867
10.393894,19.570002
9.935778,-7.3501925
11.528991,-2.5224705
12.075122,6.7643476
6.41508,9.89658
9.198262,-2.9580624
8.568732,3.2527952
-9.340253,-9.23445
-2.5458395,20.023598
20.326366,11.608933
-0.06754545,3.507275
5.213546,3.4692786
-10.001869,7.401807
-3.2819166,11.186987
9.062157,-3.9278288
8.568615,3.1062913
7.495083,8.5961685
8.432263,-6.9202943
11.611286,-6.5488915
12.588193,7.113312
2.276784,19.56404
20.276413,-5.5693974
7.0810285,8.492208
-10.71829,-2.4478586
11.587469,-6.5293126
10.676071,-6.032108
-9.717959,13.860158
-12.467785,-5.0426188
13.034532,14.435475
0.11224164,-14.392974
13.766087,2.3642173
6.5890064,-4.421829
11.523931,-2.5292938
10.096104,-0.87429214
10.862513,-6.1957617
10.841214,-6.145703
0.7439309,19.968847
4.6441655,4.4833493
14.332719,2.5533457
7.255951,8.453698
-11.269282,-2.1551096
0.11206748,-14.392883
15.276623,13.368911
-10.721515,-2.4392555
16.293686,-6.97849
-12.435809,2.647791
-10.293913,-2.5352411
0.10108006,-14.386254
20.355995,11.578737
-8.281743,4.8924727
-8.572327,4.3431034
19.216087,-4.781488
-2.417546,19.980673
-1.759264,19.856989
-8.738969,2.1455023
-4.0882883,-5.9845057
-8.784641,1.8336976
2.007361,19.7356
7.176406,8.900318
10.103955,-0.86457294
20.296413,-5.587685
11.627686,-6.5598984
-3.7153785,10.904986
19.974703,5.8575716
-4.9121356,-5.1632767
6.6546063,-4.355922
-8.297983,4.8768506
6.3189135,22.67435
7.919803,14.270964
5.923155,3.7126827
0.11528619,-14.394695
6.354532,-6.348892
1.0906941,20.15647
13.296399,-7.2857924
-2.4475322,20.008833
8.740092,13.70847
12.929172,1.404024
8.526073,4.777484
15.283512,13.401246
8.387505,-6.782213
4.658066,19.43817
7.9670825,14.213899
2.0418816,19.710726
3.2807016,-6.2619567
19.778116,5.0265965
0.8732327,20.039011
6.782249,-4.167386
14.515263,13.434625
-11.524825,4.6353498
-9.314772,-9.256565
13.478443,-7.275621
7.3191957,-2.8855872
-14.545814,-7.2521267
13.255075,-7.2499833
-8.153357,3.5189924
7.3442235,-2.7742324
10.877464,-6.1872787
-8.310326,4.028408
-4.075136,-5.9983025
15.242855,13.323064
13.836564,-7.425318
6.4271026,9.910995
-9.571264,4.1087904
11.6467905,-6.5298705
-9.5335245,14.24655
14.512934,-6.3545384
14.096663,-5.1061645
9.068175,-3.932167
14.633914,-7.6483464
12.585535,13.779184
4.6533933,1.3232576
8.436876,-6.895723
3.2118223,-6.3216515
2.096075,19.753933
0.14065441,-14.410291
12.00234,14.6029005
-3.881082,-1.8852327
11.748297,14.508975
7.3715014,-2.3186688
-11.287587,-2.1657953
8.568888,4.82466
-13.695144,-10.8630705
10.932094,-6.208592
19.287235,-4.8101816
14.05631,1.8628125
10.038847,-7.2920675
4.6115255,4.5093307
5.261291,3.483813
8.5621805,3.2858467
-0.052574344,3.520347
13.555798,-5.9856734
15.1201105,13.244589
6.898362,-3.9082546
11.510555,-2.5400841
14.323307,2.5635674
-5.2833467,8.267154
14.486691,-6.2756357
14.56816,-7.660969
-4.155593,-5.901791
7.734124,-3.1623585
4.5036654,1.1722403
10.264824,19.44232
-12.330157,2.6858137
8.801315,13.823638
-9.476981,14.17619
-2.6236742,9.7925825
6.8197837,-4.5308623
7.1821237,8.908988
14.903305,-7.480622
7.55911,-14.902208
10.098533,-0.8691514
-2.6322863,9.74538
3.3135502,-6.2508473
8.8418255,-3.974943
12.562424,14.739191
18.893896,-4.7681065
-9.965292,7.4480696
-2.4912658,20.023878
-2.6482377,9.695609
-11.219448,-2.204953
0.008840819,3.5376146
13.037432,14.401283
-9.565039,13.558172
7.450975,-2.3763573
-3.797179,-13.679226
8.953422,-3.803613
2.4852562,13.161928
20.1183,5.221402
8.690211,13.670053
8.536577,3.110426
13.993177,2.1501026
2.8406115,-6.6360383
-11.434734,4.7161536
8.374488,-6.7478814
10.821896,-6.0796437
-8.116395,3.4746795
-2.2461793,19.946287
0.12052895,-14.398119
1.3803256,20.003117
12.90805,1.3956529
-9.314274,-9.256561
-9.550075,13.53434
-3.8137352,5.5115886
-2.6593192,9.665539
-9.7835455,14.307497
-11.300063,-2.1706266
-11.9879875,2.796969
15.275802,-6.038651
8.651183,13.700313
0.0538098,-2.2559702
5.980908,3.757926
0.5335803,-9.994693
4.4645324,1.1324995
10.199147,19.37677
-8.286174,4.0385914
-9.867503,14.9228325
11.893919,14.284513
-2.8093896,10.823099
-1.573614,19.842241
8.3898325,-7.0675735
7.4888015,-14.831833
-12.60607,2.7748334
0.119229816,-14.397025
15.157503,13.237885
-8.32563,4.845521
-8.699775,2.1611514
-12.414262,2.6288722
-12.539375,3.0894172
-0.9390784,9.634593
14.097297,1.9145862
19.299345,-4.8177867
-4.04637,-1.4587636
14.908917,-6.451946
-11.339876,4.778607
0.721095,19.946373
14.897353,-7.526211
9.102483,-3.931352
12.2294,14.696681
-2.8143067,2.6461256
6.9046645,-3.8883317
11.509982,-2.5409198
-0.092972025,-2.3214655
13.266862,-7.365512
-9.779728,3.8504443
-4.074462,-5.9999084
19.978298,5.8316374
2.335431,19.512947
-2.8368747,2.632585
13.311976,2.2012641
8.996446,-3.869333
3.529379,11.152457
5.944802,3.7350192
0.50709355,-9.961275
3.0651588,-6.444092
20.641521,-5.7990336
8.80774,13.8264265
-3.5147338,11.061341
10.037424,-7.2947435
-12.791599,3.018453
1.0248902,20.077957
-5.0319796,-5.061812
-2.6432545,9.857771
19.31829,-3.5691314
14.538404,-7.649488
12.160244,6.5576673
2.3704965,19.4924
-8.679633,2.2023618
8.544656,3.1209471
7.5152955,3.1610007
0.15023716,-14.415465
11.565319,-2.4931858
-3.823847,10.77428
-11.97562,2.8722184
9.367471,-3.0512354
20.250477,-5.5503016
13.274207,-7.447801
20.365368,11.569049
-3.8341136,10.761741
13.808952,2.570573
-11.963314,-2.0300431
-2.6359046,9.742154
-11.561571,4.596064
14.658482,-7.6825733
-3.7944214,10.829669
7.155459,8.922097
3.2766948,-6.266963
6.7691298,-4.684028
0.9696201,20.071218
7.844041,-2.6388376
11.500476,-2.5501354
9.104158,-3.9819124
-4.867714,15.172551
8.755779,-3.6325903
-1.5949609,19.83906
10.05144,-7.282702
13.5562315,-5.991674
12.828138,1.3447886
0.30061117,-14.506904
0.30096796,-14.506929
-0.7646313,19.278107
-12.192368,2.7380748
-3.8739636,10.756982
10.042398,-7.292315
13.624333,2.0124602
11.537585,-2.5215938
0.6359314,-10.071725
8.9249325,4.30049
0.3209578,-14.522976
14.835671,13.013817
0.31120023,-14.513794
-13.693396,-10.864779
6.3804226,-6.37342
20.298115,-5.7162404
13.028432,1.4914367
-8.786784,1.8281683
-8.74752,2.0033808
-11.290032,-2.1650016
-11.289167,-2.1664681
14.857957,13.079261
-5.040014,-5.0574393
11.497144,-2.5526555
4.6405888,4.4864826
5.2664237,3.4512327
14.080462,1.9609733
7.0590305,8.488084
-5.053265,-5.044501
-9.322102,-9.249873
7.9213305,14.270498
0.051587876,-2.2519538
2.4431303,13.18872
10.034157,-7.298938
-2.6633632,9.72914
-9.77071,2.6129942
11.84734,-4.46064
-3.0123715,11.299915
0.9852261,20.126093
-0.9538467,9.649881
10.094233,-3.13954
1.1914018,20.16474
-9.808209,2.5954955
12.537537,13.790598
-2.6316164,9.75558
8.6558,13.636556
12.069984,6.7645044
5.954833,3.7411528
-12.410467,2.6475425
6.8377085,-4.095352
-9.515688,14.216934
8.381891,-7.0763607
10.2495575,-6.4854293
-4.5708613,8.923188
-8.780156,1.8342791
11.563851,-2.4947095
7.508889,3.1438355
7.861893,-2.6335497
8.458057,13.716239
-0.7753262,19.294443
-3.794941,-13.681133
0.4530383,-14.592607
-3.8633928,10.739035
-3.0373917,11.298905
20.367918,11.562983
8.928065,-3.7426374
15.14532,13.490514
-4.0159187,-0.7276819
0.45751384,-14.5951805
13.522539,2.357061
7.4982367,-2.4133592
2.811362,-6.6658382
12.568933,14.721164
8.855135,-5.507913
7.2543674,8.443739
0.61610013,-10.047772
9.002411,-3.8357747
-9.67504,2.572976
-2.481868,19.994764
8.372924,-6.7376566
10.817981,-6.047537
-1.9110618,11.53479
0.01874572,-2.2688022
9.918547,-7.3783607
13.361339,2.2481976
-2.73018,2.6912172
7.632773,-2.4970055
-10.699797,-2.467077
13.046977,1.5126829
0.47971717,-14.614578
0.44828966,-14.585202
-9.819866,14.970654
-9.872053,14.759988
12.028553,-4.6621146
14.097999,1.8724277
11.524513,-2.5288744
0.46821287,-14.594558
6.4851174,9.947901
13.418914,-7.4480743
6.891929,-3.9211926
-2.6258287,9.725412
7.56097,-14.904046
7.189522,8.924379
7.916785,14.272837
7.596309,8.754409
-9.723194,14.745242
20.158512,5.461215
-4.0936527,-5.987341
-8.37027,-15.98861
-12.3329,3.069683
-3.8098586,-13.66782
-10.141401,7.2345567
0.4876903,-14.612374
-3.7995038,-13.677529
10.041112,-7.2956123
15.252847,13.161243
12.904133,1.395081
2.457541,13.179427
-10.688948,-2.490116
13.627567,2.3858986
6.880279,-3.9905634
-4.869638,15.170136
10.167299,19.344854
7.3352327,-2.307126
-12.480787,2.7037408
-9.491133,4.172514
-10.475111,2.732637
6.438781,9.91691
11.771296,14.409322
8.930001,4.304842
7.938181,14.25264
0.53838736,-14.64165
14.920713,-7.445734
8.630653,13.632589
13.73227,-7.4064865
8.304914,-6.4954247
4.634427,4.493731
8.929375,4.294988
14.473991,-6.2516026
0.48753414,-9.914431
5.2530446,3.4709506
8.594122,3.7812529
8.925111,4.2955384
-0.006611086,-2.2804897
18.163956,-5.3453727
11.541922,-2.5149105
-8.721782,2.1217167
3.109012,-6.415392
-2.5034132,20.011322
4.47013,1.1384546
2.01552,19.764877
-8.144847,3.4980292
7.0251446,8.460193
6.4146047,9.866562
-11.287646,-2.1715643
11.896099,14.526065
13.562328,-7.320309
8.397486,-7.050277
-9.317158,-9.25429
0.60731804,-14.683565
20.403507,11.5209055
-9.315609,-9.255235
0.6292425,-14.696267
7.544876,8.624444
-3.0091946,11.278092
10.881852,-6.1902184
12.901735,1.3856511
-9.685913,14.421322
-9.892052,2.6339455
15.518,9.0511
-9.945386,14.96992
15.311716,-5.943834
-0.9561553,9.647734
-2.2354038,19.94644
20.410934,11.510107
-1.5961385,19.854185
0.62021834,-14.692759
-3.7814796,-13.694295
6.365626,-6.3649707
14.830464,-6.4330425
0.62107855,-14.69345
-11.521514,2.9245963
-8.776184,1.8547348
9.012393,-3.5117593
11.833005,-4.442247
-8.578215,4.36964
7.5373783,8.644824
10.095835,19.273502
8.564376,13.671573
4.458264,1.1258177
11.032523,-6.2026334
-13.720792,-10.837936
-9.309334,-9.25912
-0.07269623,-2.2994597
20.169098,5.3002324
13.527834,2.3230357
-9.825279,14.890075
-11.353695,4.7610517
13.02254,1.5075278
7.2463636,8.914958
13.344751,-7.3760324
7.623173,8.774866
13.034365,1.5057893
-2.6367426,9.753383
-9.803877,14.072299
-0.108337164,-2.3336587
20.385696,11.539976
-11.4298315,4.7210517
10.846498,-6.1468186
10.033877,-7.2992587
6.412326,-6.3693657
-12.882675,3.0899048
6.4350653,9.909448
-9.67971,14.542326
12.857809,14.594526
19.76213,4.98839
-11.949356,-2.0628102
-11.279657,-2.1783428
-0.032857496,3.533425
0.25751033,-6.7584305
-3.8631155,-1.9724704
19.961073,5.8702574
7.561929,8.627093
-0.75739163,19.264025
8.691439,-3.5638719
8.702537,-3.587758
6.3803387,-6.3839836
6.3679366,-6.3688393
7.3434973,-2.8721292
14.881226,-6.482233
-1.9943943,20.213543
7.564639,-2.4779391
0.47684157,-9.899001
-10.346121,-2.5915835
7.501544,-14.844596
-8.341759,4.8299212
6.421316,9.897255
8.584671,3.7693012
-0.039763216,-2.2944212
0.6397643,-10.06669
8.610564,4.868504
8.953418,4.303633
8.599564,4.865665
0.66011745,-14.717387
-11.673093,4.4774055
11.540638,-2.5165231
-9.763972,14.708999
2.8435166,-6.6328583
12.241705,14.704792
7.557727,-14.900738
6.4412384,9.862537
14.286562,2.4731493
0.65969986,-14.717247
15.356551,-5.9006305
-8.781287,1.844097
6.377245,-6.371467
-0.9573986,9.650042
0.66987616,-14.725955
13.59951,-7.336088
8.676149,-4.2988997
19.41901,-4.90386
-11.947833,2.838921
6.4103355,9.849604
11.686401,-6.4945655
-11.674652,4.472404
-12.028858,-2.0836809
-8.278262,4.0275187
13.079891,14.300675
19.712233,4.9249177
11.823212,14.291423
-9.843667,14.925753
-12.072948,-2.1425226
-3.8737688,10.720688
-2.6625729,9.689396
-3.8730817,10.7179985
-8.299064,4.0436573
-0.033452414,3.5350833
-12.063488,-2.1265283
-11.618987,4.5382066
7.5145097,8.607638
1.5989212,-15.270131
8.387928,-7.0782647
8.379609,4.056762
13.100153,1.5748667
-2.8360345,10.84111
10.2303505,-6.459044
-9.964986,7.450314
-9.886274,14.9349
14.081607,-5.095977
15.15192,13.129966
10.184429,-5.9177
10.39935,19.575518
-9.951998,2.633308
13.373085,-7.378815
-0.026239878,-2.2799075
-12.408908,2.6499953
-12.096915,-2.1698172
-9.464655,14.149465
-12.423109,2.6397302
13.7607975,1.9508781
-0.2889747,-2.3917477
8.582888,4.8611226
4.646369,1.3171316
-5.172466,-4.9333334
15.332816,13.385822
-4.0630383,-1.3113865
-2.8028135,2.6484218
-10.045719,12.389595
-4.125508,-5.932429
-12.535547,2.6822531
-2.5409904,20.029032
14.89654,-6.4661484
7.3857775,-2.2969127
19.910042,5.589042
12.524652,14.715911
8.732695,13.633597
10.6353035,-6.080366
19.71712,4.92111
-8.143369,3.493919
0.61599946,-10.036216
11.514391,-2.5380223
14.91419,-6.443515
-8.792138,2.0651844
2.4059086,19.456228
15.310878,-5.949156
-8.56377,4.4195795
13.580824,-5.995168
-9.72849,3.911702
15.300513,13.383145
10.308134,19.485058
13.791156,-7.430562
16.196861,-6.904057
-2.7353828,9.540244
-10.366703,-2.6548235
2.3939383,13.21279
-5.7457333,17.005648
-10.043689,12.394672
19.735003,-5.143276
11.8801565,14.291453
-9.598956,13.579531
-2.4491851,20.000956
-5.618975,-6.128354
6.3883953,-6.3578405
8.388195,-6.768751
8.389614,-7.060087
-9.820495,14.92871
-9.558453,13.576875
13.025206,1.5172486
-12.554451,2.697516
14.490855,-6.3955255
1.6065649,-15.273095
15.09952,13.123575
-10.3512,-2.6498027
14.582765,-6.342264
-10.366728,-2.6505146
10.8804,-6.2716494
7.059064,-2.027987
1.6177161,-15.282893
-9.613416,13.633291
10.12718,19.30467
-0.95731527,9.667171
-2.507763,20.021025
-10.824486,-2.3918138
7.5359464,8.62855
7.959647,14.221371
-3.8789735,10.723371
-3.9076788,10.680935
-0.95845854,9.656219
8.928547,4.285877
0.4680877,-9.896032
1.9987386,19.721542
8.3755455,-7.0834093
8.7336445,-4.3056135
-5.6187897,-6.130506
15.298402,-5.95878
-2.725454,9.55275
13.519128,2.2791977
13.796264,2.543355
7.4028344,8.518967
14.259897,2.420519
-1.7343723,19.99426
14.672144,-7.6669664
-12.5124035,2.6832604
20.089743,5.2192307
0.70904857,19.9448
1.6157873,-15.267192
-4.920563,15.119688
12.166526,6.537273
-11.398551,4.7459254
-9.27008,-9.285311
1.6310823,-15.287388
-8.663204,2.2034488
13.933865,1.9617543
14.093759,-5.4165683
8.290534,-6.4219947
-8.691132,2.1662266
12.906793,1.3884307
-12.090544,-2.1551006
-1.8778296,11.5517435
7.517242,8.648786
-12.227869,3.2325263
19.939093,5.7180157
-8.231789,3.7069132
-4.1134577,5.1706724
-3.478488,-13.97086
-9.568431,13.546957
-4.1240864,5.160512
14.515664,-6.433098
14.489363,-6.352516
6.3147097,22.67862
6.3824773,-6.3326993
20.616135,11.224931
-12.653145,3.1269023
15.308769,-5.9458013
-2.5570807,9.602108
6.3188434,22.674175
-4.1335807,5.1503754
1.6344848,-15.292206
11.911793,14.511764
-5.1605663,-4.945831
-1.869547,11.555541
13.407625,-7.4060464
-0.0454502,3.5271912
20.121565,5.5561204
2.3096058,19.557169
-1.5637757,19.851624
-8.77814,1.8734605
-10.382849,-2.6764965
7.891521,14.293328
-12.716416,3.0690296
14.368611,13.420797
11.512332,-2.5384493
-11.369634,4.762906
12.952074,1.4300802
2.38104,13.222
8.304444,-6.473469
-8.233722,3.589275
19.08307,-4.840569
7.315035,-2.8690035
-0.76228374,19.277521
8.877484,-3.754033
15.5127,9.034364
20.532555,-5.7301774
-2.6377363,9.676878
1.6429061,-15.300732
-4.129286,5.153809
-11.987937,2.8097188
2.3031163,19.528425
-5.620251,-6.126291
11.5420475,-2.513462
-13.699863,-10.858498
8.929964,4.3077316
8.457276,3.1403735
8.622006,4.9114013
-2.650455,9.637249
8.73594,-3.6054616
-9.75435,14.59855
8.99416,-3.8415947
20.050573,5.258934
-5.1875854,-4.92412
-5.6428857,16.900438
-12.075418,-2.1590853
-3.4837434,-13.9660015
-2.5217607,9.601003
7.925666,14.267097
-0.9795815,9.622812
8.818044,13.840299
1.6453966,-15.303604
8.940267,-3.8021266
11.846423,-4.45899
6.370273,-6.347832
-1.8799338,11.549967
6.3898015,-6.2620525
2.0948534,19.777979
-4.133437,5.149295
13.926536,-7.258985
-5.7526083,17.01213
8.9034395,-3.7925887
-3.0618305,11.2944565
-10.38225,-2.6819947
9.263596,-3.0120962
-12.0776615,-2.1621687
6.6340714,9.125298
13.297072,-7.287492
14.05671,2.0302389
3.0476027,-6.466889
18.011635,-5.2534833
-0.9460438,9.637991
19.493818,-4.956871
8.892931,-3.8088942
1.6496449,-15.311441
17.88644,-5.10323
1.6486871,-15.295592
-10.50821,-2.6772313
8.297191,-6.413772
6.3488164,-6.337401
17.913334,-3.9987226
14.454889,2.5329912
14.257923,2.4402072
13.148986,1.5746362
13.860829,2.6056962
3.152997,-6.368281
-12.426189,3.150816
1.1324574,20.200151
-9.49304,14.132241
-9.787537,14.922899
15.002447,-6.7856336
-2.1800861,19.975443
-10.503182,-2.6951642
14.315922,2.5766788
18.12366,-4.2185087
-3.927622,10.655676
14.512727,13.323512
-3.4735396,-13.976153
-3.915716,10.668832
13.583233,2.043835
15.481905,9.078826
6.3574324,-6.3580127
14.871615,-7.4463286
8.6706295,13.624811
-12.548224,3.1979587
2.3688,13.227215
0.71229184,19.948467
-3.4618323,-13.9880905
-5.68497,16.945171
13.565789,-7.3136573
-3.926027,10.665384
6.4366155,9.9132
-2.8330028,10.842752
-10.4902,-2.7039871
-3.056988,11.288164
9.266223,-3.9469576
-8.295605,3.5093486
-5.6288567,-6.117962
-12.093114,-2.1693358
-12.380226,2.6778505
-0.7709576,19.289518
8.390279,-7.055159
-3.454261,-13.9948
1.6545175,-15.314656
-11.432781,4.716111
-9.752269,13.938499
13.671854,2.3988948
-0.036135726,3.535197
13.383928,-7.258506
-0.9752534,9.644404
20.63723,11.200565
-12.120705,2.7813854
8.718162,-4.193422
13.673539,-7.3719616
0.3005852,-2.169755
10.090628,-0.877882
6.405439,9.919009
1.80074,-15.5073805
7.866012,-2.6942966
-0.975851,9.638838
2.5691266,13.099373
12.575094,13.780418
-9.917742,14.941983
9.935719,-7.3707104
15.033998,13.49067
7.869886,14.312798
12.209288,6.6280904
8.9295845,4.304597
-1.5853313,19.850357
6.4448795,9.88815
-9.943982,7.4742904
20.12597,5.2362547
14.697875,-7.6133213
10.792117,-6.0650344
20.680807,-5.830968
-3.4045203,-14.044997
-4.041338,-1.2169075
12.082095,-4.7802963
6.9033737,-3.8941832
-5.627083,-6.1205
1.7922021,-15.504067
7.885665,14.300133
-0.7834994,19.30109
-2.5252817,9.563725
-0.75065476,19.255903
-3.8723807,10.718457
-12.629963,3.1155696
-13.712305,-10.846162
15.102678,-6.151502
10.090922,19.268661
-2.6280532,9.636828
4.462798,1.130532
8.665805,4.9008555
0.45044923,-9.851741
-0.07977679,-2.3068461
8.603783,3.8123062
8.931831,4.3042126
-0.11088998,-2.3221283
-0.093279436,-2.3166478
8.544037,3.2518816
3.2385142,-6.298157
20.617876,11.221668
7.5636744,-14.90672
8.417335,4.2140055
-3.0192482,11.323985
8.446865,13.703023
-2.7642937,2.6702578
-9.937112,14.955585
7.5311866,-14.874317
-12.467581,3.1536484
-2.7617264,2.6705563
11.939256,14.566018
-9.498679,14.180318
-9.944021,7.474694
14.03327,2.0292177
-8.743796,2.0064058
15.269028,-6.9821525
-0.95608306,9.65993
-12.476334,2.6977422
-3.3912518,-14.057866
2.3642566,19.490881
15.316235,-5.9406157
19.976059,5.792781
-11.963446,2.8647156
15.6235695,-7.17222
1.8217576,-15.538992
-9.231382,-9.310299
-9.931383,7.4902263
13.7963295,1.955105
7.6027517,8.746968
19.230875,-4.7924676
-1.554776,19.837914
7.3189917,-2.2578247
-0.07330933,-2.3073921
-9.919202,7.5023103
-3.362257,-14.086764
8.886465,4.230706
-3.3820138,-14.065957
12.159833,6.591814
-9.744596,2.6025035
4.663015,19.432896
8.398631,-6.7995243
8.388755,-7.0585713
8.425477,-6.942059
10.02613,-7.306326
12.476759,-5.1269097
-8.2926,4.036119
14.859217,-6.461277
18.139181,-5.2662983
-10.45348,-2.7559283
-2.5210693,9.563734
10.193852,-5.9509077
-11.520157,-4.2911153
10.269112,-5.9391694
2.37366,13.223512
7.3303003,-2.6157925
-12.11011,-2.1915596
4.4575405,1.1255006
-0.14612323,-2.3472598
-0.16592804,-2.3435845
-13.695058,-10.8633585
5.255405,3.4811015
2.568267,13.100228
6.3185105,22.67453
-10.444047,-2.7662642
13.358521,2.2380028
4.622593,19.483253
5.2522445,3.4964883
-12.550666,3.1477718
13.321289,-7.1984878
9.007873,-3.8840454
-2.640287,9.637087
-9.877522,7.548072
8.675235,-3.5387723
-10.03576,14.144421
13.055945,14.272137
-10.393551,-2.740907
20.618374,11.217413
1.8558313,-15.591527
1.8720632,-15.619658
7.3714533,-2.3132153
2.2991922,19.564857
1.8550231,-15.589323
-2.6512125,9.627642
10.792753,-6.0823727
-9.854213,7.573207
6.379204,-6.3321767
16.310556,-6.9711432
-11.416872,4.7303877
12.536299,13.782357
-5.611919,-6.1345067
13.64154,2.3888445
10.902888,-6.2117805
-11.512834,-4.2843904
6.6525826,9.04582
6.729722,-4.7134914
-4.8807263,15.158754
18.862038,-4.8053975
-11.999202,2.9329941
6.508923,9.920761
